0.114502, 1085.253418, -3100.983887, 955.979065, 276.110260, -554.550476, 1412.535767, -2177, 10803, -9353, 0.202100, -4.165100, 4.314000
0.130859, 1089.777954, -3110.072510, 978.999817, 275.972534, -554.275085, 1401.173462, -1804, 11419, -8736, 0.202100, -4.165100, 4.314000
0.147217, 1094.302612, -3119.161133, 1001.828491, 275.834839, -553.999634, 1389.822510, -1470, 12054, -8105, 0.202100, -4.165100, 4.314000
0.163574, 1098.827271, -3128.231934, 1024.471436, 275.697113, -553.724243, 1378.471558, -1174, 12709, -7457, 0.202100, -4.165100, 4.314000
0.179932, 1103.351929, -3137.301025, 1046.932861, 275.559418, -553.448792, 1367.127930, -920, 13380, -6795, 0.202100, -4.165100, 4.314000
0.196289, 1107.869629, -3146.369873, 1069.200928, 275.421722, -553.173401, 1355.796753, -713, 14060, -6116, 0.202100, -4.165100, 4.314000
0.212646, 1112.374634, -3155.438965, 1091.292114, 275.283997, -552.898010, 1344.465576, -545, 14754, -5425, 0.202100, -4.165100, 4.314000
0.229004, 1116.879517, -3164.501465, 1113.192993, 275.146301, -552.622620, 1333.134277, -429, 15457, -4726, 0.202100, -4.165100, 4.314000
0.245361, 1121.384521, -3173.550781, 1134.906250, 275.008575, -552.347168, 1321.818970, -360, 16165, -4019, 0.202100, -4.165100, 4.314000
0.261719, 1125.889404, -3182.600098, 1156.439819, 274.870880, -552.071777, 1310.507446, -338, 16873, -3311, 0.202100, -4.165100, 4.314000
0.278076, 1130.394287, -3191.649170, 1177.780029, 274.733185, -551.796387, 1299.195923, -363, 17581, -2603, 0.202100, -4.165100, 4.314000
0.294434, 1134.899292, -3200.698486, 1198.941772, 274.595490, -551.520935, 1287.889282, -436, 18290, -1896, 0.202100, -4.165100, 4.314000
0.310791, 1139.404297, -3209.733154, 1219.914673, 274.457764, -551.245544, 1276.597412, -561, 18992, -1196, 0.202100, -4.165100, 4.314000
0.327148, 1143.909180, -3218.762695, 1240.698364, 274.320068, -550.970093, 1265.305542, -733, 19685, -503, 0.202100, -4.165100, 4.314000
0.343506, 1148.410156, -3227.792236, 1261.304199, 274.182343, -550.694702, 1254.013672, -946, 20363, 176, 0.202100, -4.165100, 4.314000
0.359863, 1152.895508, -3236.821777, 1281.720093, 274.044647, -550.419312, 1242.735352, -1203, 21030, 846, 0.202100, -4.165100, 4.314000
0.376221, 1157.380737, -3245.837891, 1301.958618, 273.906952, -550.143921, 1231.463135, -1501, 21679, 1501, 0.202100, -4.165100, 4.314000
0.392578, 1161.865967, -3254.847900, 1322.003662, 273.769257, -549.868469, 1220.190918, -1838, 22310, 2139, 0.202100, -4.165100, 4.314000
0.408936, 1166.351318, -3263.857910, 1341.867920, 273.631531, -549.593079, 1208.921387, -2212, 22926, 2754, 0.202100, -4.165100, 4.314000
0.425293, 1170.836548, -3272.867676, 1361.545776, 273.493805, -549.317627, 1197.668823, -2622, 23525, 3354, 0.202100, -4.165100, 4.314000
0.441650, 1175.321899, -3281.875732, 1381.042236, 273.356110, -549.042236, 1186.416260, -3066, 24101, 3938, 0.202100, -4.165100, 4.314000
0.458008, 1179.807129, -3290.865967, 1400.352905, 273.218414, -548.766846, 1175.163818, -3541, 24662, 4499, 0.202100, -4.165100, 4.314000
0.474365, 1184.292480, -3299.856201, 1419.481323, 273.080719, -548.491455, 1163.922485, -4039, 25200, 5044, 0.202100, -4.165100, 4.314000
0.490723, 1188.766602, -3308.846436, 1438.424805, 272.942993, -548.216003, 1152.689697, -4563, 25722, 5575, 0.202100, -4.165100, 4.314000
0.507080, 1193.232300, -3317.836670, 1457.185425, 272.805298, -547.940613, 1141.456787, -5111, 26229, 6086, 0.202100, -4.165100, 4.314000
0.523438, 1197.697876, -3326.816406, 1475.761597, 272.667572, -547.665161, 1130.224243, -5682, 26720, 6577, 0.202100, -4.165100, 4.314000
0.539795, 1202.163452, -3335.787109, 1494.154419, 272.529877, -547.389771, 1119.011108, -6268, 27196, 7057, 0.202100, -4.165100, 4.314000
0.556152, 1206.629028, -3344.757568, 1512.361816, 272.392181, -547.114380, 1107.797974, -6878, 27657, 7525, 0.202100, -4.165100, 4.314000
0.572510, 1211.094727, -3353.728271, 1530.385010, 272.254486, -546.838989, 1096.584717, -7503, 28102, 7979, 0.202100, -4.165100, 4.314000
0.588867, 1215.560425, -3362.689697, 1548.225220, 272.116760, -546.563538, 1085.390625, -8141, 28531, 8425, 0.202100, -4.165100, 4.314000
0.605225, 1220.025879, -3371.640625, 1565.880493, 271.979065, -546.288086, 1074.197021, -8789, 28953, 8856, 0.202100, -4.165100, 4.314000
0.621582, 1224.491577, -3380.591309, 1583.353394, 271.841339, -546.012695, 1063.003540, -9449, 29359, 9283, 0.202100, -4.165100, 4.314000
0.637939, 1228.939087, -3389.542236, 1600.640991, 271.703644, -545.737305, 1051.818115, -10121, 29757, 9700, 0.202100, -4.165100, 4.314000
0.654297, 1233.385010, -3398.485596, 1617.746704, 271.565948, -545.461914, 1040.644287, -10801, 30141, 10116, 0.202100, -4.165100, 4.314000
0.670654, 1237.830933, -3407.416504, 1634.666382, 271.428253, -545.186462, 1029.470337, -11488, 30515, 10529, 0.202100, -4.165100, 4.314000
0.687012, 1242.276855, -3416.347900, 1651.404785, 271.290527, -544.911072, 1018.296570, -12183, 30876, 10937, 0.202100, -4.165100, 4.314000
0.703369, 1246.722778, -3425.279053, 1667.956543, 271.152832, -544.635620, 1007.139404, -12884, 31220, 11355, 0.202100, -4.165100, 4.314000
0.719727, 1251.168701, -3434.210205, 1684.327759, 271.015106, -544.360229, 995.985229, -13587, 31541, 11788, 0.202100, -4.165100, 4.314000
0.736084, 1255.614746, -3443.125244, 1700.521729, 270.877411, -544.084839, 984.831116, -14295, 31820, 12255, 0.202100, -4.165100, 4.314000
0.752441, 1260.060669, -3452.036865, 1716.525757, 270.739716, -543.809448, 973.682678, -15003, 32005, 12812, 0.202100, -4.165100, 4.314000
0.768799, 1264.501099, -3460.948486, 1732.351807, 270.602020, -543.533997, 962.548157, -15712, 31790, 13768, 0.202100, -4.165100, 4.314000
0.785156, 1268.927368, -3469.859863, 1747.993652, 270.464294, -543.258606, 951.413635, -16300, 11069, -30308, 0.202100, -4.165100, 4.314000
0.801514, 1273.353638, -3478.766602, 1763.456665, 270.326599, -542.983154, 940.279175, -15630, 1874, -20373, 0.202100, -4.165100, 4.314000
0.817871, 1277.779907, -3487.658691, 1778.730713, 270.188904, -542.707764, 929.159119, -14924, 1765, -19525, 0.202100, -4.165100, 4.314000
0.834229, 1282.206177, -3496.550537, 1793.826538, 270.051178, -542.432373, 918.044312, -14221, 1968, -18988, 0.202100, -4.165100, 4.314000
0.850586, 1286.632446, -3505.442383, 1808.742798, 269.913483, -542.156921, 906.929443, -13521, 2256, -18527, 0.202100, -4.165100, 4.314000
0.866943, 1291.058716, -3514.330811, 1823.471313, 269.775757, -541.881531, 895.818054, -12822, 2583, -18094, 0.202100, -4.165100, 4.314000
0.883301, 1295.484985, -3523.202881, 1838.019653, 269.638062, -541.606140, 884.722961, -12130, 2928, -17677, 0.202100, -4.165100, 4.314000
0.899658, 1299.911255, -3532.074951, 1852.383789, 269.500336, -541.330688, 873.627747, -11442, 3288, -17265, 0.202100, -4.165100, 4.314000
0.916016, 1304.324951, -3540.947266, 1866.571411, 269.362671, -541.055298, 862.532593, -10763, 3663, -16853, 0.202100, -4.165100, 4.314000
0.932373, 1308.731567, -3549.819336, 1880.577759, 269.224945, -540.779907, 851.449585, -10091, 4047, -16436, 0.202100, -4.165100, 4.314000
0.948730, 1313.138184, -3558.679932, 1894.398193, 269.087250, -540.504456, 840.374084, -9427, 4441, -16016, 0.202100, -4.165100, 4.314000
