0.098145, -1279.967773, 2135.784912, 1052.098145, 1225.693115, 1247.771973, -917.384949, -8536, -2226, 23134, -2.413600, 2.842800, -0.900700
0.114502, -1259.882446, 2156.232910, 1036.932129, 1225.083374, 1247.142456, -927.575256, -8908, -2957, 23905, -2.413600, 2.842800, -0.900700
0.130859, -1239.807495, 2176.671875, 1021.601929, 1224.473511, 1246.513062, -937.765442, -9240, -3759, 24745, -2.413600, 2.842800, -0.900700
0.147217, -1219.741821, 2197.091797, 1006.097900, 1223.863647, 1245.883423, -947.955688, -9527, -4633, 25660, -2.413600, 2.842800, -0.900700
0.163574, -1199.685913, 2217.511475, 990.438660, 1223.253784, 1245.253906, -958.136047, -9767, -5578, 26643, -2.413600, 2.842800, -0.900700
0.179932, -1179.639893, 2237.911865, 974.604248, 1222.644043, 1244.624390, -968.306580, -9949, -6584, 27687, -2.413600, 2.842800, -0.900700
0.196289, -1159.603149, 2258.312012, 958.605774, 1222.034180, 1243.994873, -978.477173, -10069, -7638, 28782, -2.413600, 2.842800, -0.900700
0.212646, -1139.576782, 2278.693115, 942.442017, 1221.424316, 1243.365356, -988.647705, -10127, -8719, 29902, -2.413600, 2.842800, -0.900700
0.229004, -1119.558960, 2299.073730, 926.104980, 1220.814453, 1242.735840, -998.809753, -10115, -9805, 31029, -2.413600, 2.842800, -0.900700
0.245361, -1099.552246, 2319.436035, 909.603882, 1220.204590, 1242.106323, -1008.960632, -10042, -10877, 32140, -2.413600, 2.842800, -0.900700
0.261719, -1079.553467, 2339.788818, 892.936523, 1219.594849, 1241.476807, -1019.111511, -9899, -11916, -32320, -2.413600, 2.842800, -0.900700
0.278076, -1059.566528, 2360.129883, 876.106873, 1218.984863, 1240.847412, -1029.262451, -9700, -12900, -31297, -2.413600, 2.842800, -0.900700
0.294434, -1039.586670, 2380.463867, 859.110352, 1218.375000, 1240.235107, -1039.406006, -9448, -13821, -30334, -2.413600, 2.842800, -0.900700
0.310791, -1019.619385, 2400.785156, 841.942200, 1217.765259, 1239.625244, -1049.537231, -9144, -14670, -29447, -2.413600, 2.842800, -0.900700
0.327148, -999.668640, 2421.100098, 824.609863, 1217.155396, 1239.015381, -1059.668457, -8800, -15449, -28628, -2.413600, 2.842800, -0.900700
0.343506, -979.720947, 2441.401855, 807.109741, 1216.545532, 1238.405518, -1069.799683, -8420, -16158, -27880, -2.413600, 2.842800, -0.900700
0.359863, -959.789246, 2461.697510, 789.448914, 1215.935669, 1237.795654, -1079.914917, -8008, -16799, -27200, -2.413600, 2.842800, -0.900700
0.376221, -939.861206, 2481.979736, 771.619629, 1215.325928, 1237.185913, -1090.026489, -7566, -17379, -26581, -2.413600, 2.842800, -0.900700
0.392578, -919.948486, 2502.256592, 753.620300, 1214.716064, 1236.576050, -1100.137939, -7102, -17903, -26016, -2.413600, 2.842800, -0.900700
0.408936, -900.040161, 2522.519043, 735.461792, 1214.106201, 1235.966187, -1110.249512, -6616, -18375, -25497, -2.413600, 2.842800, -0.900700
0.425293, -880.146423, 2542.776855, 717.133911, 1213.496338, 1235.356323, -1120.346436, -6112, -18802, -25022, -2.413600, 2.842800, -0.900700
0.441650, -860.257812, 2563.019531, 698.646179, 1212.886597, 1234.746582, -1130.438354, -5593, -19190, -24587, -2.413600, 2.842800, -0.900700
