0.098145, -147.745651, 1656.503784, 1935.947876, -600.203796, 957.028137, 841.004395, -4439, -27269, -24023, -2.798600, 5.303400, 0.204200
0.114502, -157.581787, 1672.182617, 1949.595703, -599.908752, 956.555969, 829.928894, -3416, -27254, -23976, -2.798600, 5.303400, 0.204200
0.130859, -167.200760, 1685.619995, 1953.948608, -573.988342, 687.638428, -198.248535, -2661, -27391, -23330, 2.780647, 4.356411, 0.149987
0.147217, -176.486069, 1695.613403, 1945.560181, -566.296021, 609.648560, -503.029449, -2401, -27629, -22248, 4.395000, 4.082400, 0.134300
0.163574, -185.771378, 1705.606934, 1937.183838, -566.020569, 609.353455, -513.436096, -2133, -27829, -21236, 4.395000, 4.082400, 0.134300
0.179932, -195.049911, 1715.600464, 1928.633545, -565.745178, 609.058411, -523.835938, -1848, -27999, -20236, 4.395000, 4.082400, 0.134300
0.196289, -204.315536, 1725.577515, 1919.919067, -565.469788, 608.763306, -534.222900, -1548, -28138, -19245, 4.395000, 4.082400, 0.134300
0.212646, -213.581177, 1735.551392, 1911.030518, -565.194336, 608.468201, -544.609863, -1238, -28246, -18264, 4.395000, 4.082400, 0.134300
0.229004, -222.846817, 1745.525146, 1901.973633, -564.918945, 608.173157, -554.996826, -921, -28326, -17288, 4.395000, 4.082400, 0.134300
0.245361, -232.106995, 1755.499023, 1892.746582, -564.643555, 607.878052, -565.378296, -596, -28380, -16315, 4.395000, 4.082400, 0.134300
0.261719, -241.352951, 1765.457764, 1883.345459, -564.368103, 607.583008, -575.745605, -266, -28403, -15347, 4.395000, 4.082400, 0.134300
0.278076, -250.598923, 1775.411865, 1873.780151, -564.092651, 607.287903, -586.112854, 65, -28395, -14380, 4.395000, 4.082400, 0.134300
0.294434, -259.844879, 1785.366089, 1864.040649, -563.817322, 606.992798, -596.480164, 394, -28356, -13412, 4.395000, 4.082400, 0.134300
0.310791, -269.090851, 1795.320190, 1854.131348, -563.541870, 606.697754, -606.833252, 715, -28287, -12442, 4.395000, 4.082400, 0.134300
0.327148, -278.322998, 1805.260620, 1844.053467, -563.266479, 606.402649, -617.180908, 1028, -28186, -11467, 4.395000, 4.082400, 0.134300
0.343506, -287.549286, 1815.195068, 1833.811401, -562.991028, 606.107544, -627.528503, 1330, -28054, -10486, 4.395000, 4.082400, 0.134300
0.359863, -296.775574, 1825.129517, 1823.395386, -562.715637, 605.812439, -637.876099, 1622, -27892, -9495, 4.395000, 4.082400, 0.134300
0.376221, -306.001862, 1835.064087, 1812.807983, -562.440247, 605.517395, -648.210876, 1894, -27703, -8495, 4.395000, 4.082400, 0.134300
