0.098145, -322.077820, -385.477509, 544.293335, 1177.004395, -151.726578, -843.313721, -561, 24661, -21861, 2.872500, 2.676500, 1.457400
0.114502, -302.794861, -387.956207, 530.340149, 1176.414185, -151.647888, -853.543335, 108, 24904, -21829, 2.872500, 2.676500, 1.457400
0.130859, -283.516022, -390.434937, 516.217102, 1175.823975, -151.569214, -863.772888, 777, 25154, -21782, 2.872500, 2.676500, 1.457400
0.147217, -264.252075, -392.913635, 501.929901, 1175.233887, -151.490524, -874.002441, 1440, 25408, -21717, 2.872500, 2.676500, 1.457400
0.163574, -244.992935, -395.392334, 487.473114, 1174.643677, -151.411819, -884.217529, 2101, 25669, -21631, 2.872500, 2.676500, 1.457400
0.179932, -225.748016, -397.871063, 472.847382, 1174.053467, -151.333130, -894.427429, 2762, 25939, -21530, 2.872500, 2.676500, 1.457400
0.196289, -206.508530, -400.349762, 458.057556, 1173.463379, -151.254440, -904.637329, 3421, 26221, -21407, 2.872500, 2.676500, 1.457400
0.212646, -187.282623, -402.828461, 443.097168, 1172.873169, -151.175766, -914.843689, 4074, 26519, -21265, 2.872500, 2.676500, 1.457400
0.229004, -168.062820, -405.307159, 427.978790, 1172.283081, -151.097076, -925.033875, 4726, 26834, -21100, 2.872500, 2.676500, 1.457400
0.245361, -148.855927, -407.785858, 412.689240, 1171.692871, -151.018387, -935.224121, 5370, 27172, -20905, 2.872500, 2.676500, 1.457400
0.261719, -129.655792, -410.264587, 397.232361, 1171.102661, -150.939697, -945.414368, 6008, 27538, -20677, 2.872500, 2.676500, 1.457400
0.278076, -110.467903, -412.743286, 381.611359, 1170.512573, -150.861008, -955.602356, 6639, 27940, -20408, 2.872500, 2.676500, 1.457400
0.294434, -91.287453, -415.221985, 365.818176, 1169.922363, -150.782318, -965.772888, 7260, 28381, -20100, 2.872500, 2.676500, 1.457400
0.310791, -72.118591, -417.700684, 349.858673, 1169.332153, -150.703629, -975.943481, 7869, 28874, -19734, 2.872500, 2.676500, 1.457400
0.327148, -52.957806, -420.178131, 333.735046, 1168.742065, -150.624924, -986.114014, 8462, 29425, -19307, 2.872500, 2.676500, 1.457400
0.343506, -33.807957, -422.637146, 317.438263, 1168.151855, -150.546249, -996.283630, 9039, 30048, -18802, 2.872500, 2.676500, 1.457400
0.359863, -14.666847, -425.096191, 300.986084, 1167.561646, -150.467560, -1006.434570, 9593, 30760, -18208, 2.872500, 2.676500, 1.457400
0.376221, 4.463987, -427.555237, 284.360138, 1166.971558, -150.388870, -1016.585449, 10119, 31581, -17506, 2.872500, 2.676500, 1.457400
0.392578, 23.585426, -430.014252, 267.569244, 1166.381348, -150.310181, -1026.736328, 10607, 32530, -16675, 2.872500, 2.676500, 1.457400
0.408936, 42.697235, -432.473297, 250.612778, 1165.791260, -150.231491, -1036.877563, 11048, -31903, -15690, 2.872500, 2.676500, 1.457400
0.425293, 61.799007, -434.932312, 233.482254, 1165.200928, -150.152802, -1047.008789, 11428, -30629, -14528, 2.872500, 2.676500, 1.457400
0.441650, 80.891800, -437.391357, 216.196609, 1164.610840, -150.074112, -1057.140015, 11734, -29177, -13186, 2.872500, 2.676500, 1.457400
0.458008, 99.973907, -439.850403, 198.737549, 1164.020752, -149.995422, -1067.271240, 11949, -27560, -11676, 2.872500, 2.676500, 1.457400
0.474365, 119.047684, -442.309418, 181.114395, 1163.430542, -149.916748, -1077.394165, 12056, -25831, -10058, 2.872500, 2.676500, 1.457400
0.490723, 138.110107, -444.768463, 163.325134, 1162.840332, -149.838043, -1087.505615, 12054, -24060, -8397, 2.872500, 2.676500, 1.457400
0.507080, 157.164856, -447.227478, 145.373444, 1162.260132, -149.759354, -1097.617188, 11937, -22335, -6783, 2.872500, 2.676500, 1.457400
0.523438, 176.207611, -449.686523, 127.254997, 1161.687378, -149.680664, -1107.728760, 11718, -20726, -5285, 2.872500, 2.676500, 1.457400
0.539795, 195.250366, -452.145538, 108.964783, 1161.116821, -149.601974, -1117.833252, 11410, -19281, -3951, 2.872500, 2.676500, 1.457400
